Time $t$ [s]	$T_{ref}$	$T_{all}$
3.2467	1.466531207	1.428535
3.2468	1.466531207	1.428535
3.2469	1.466531207	1.428535
3.247	1.466531207	1.428535
3.2471	1.466531207	1.430301303
3.2472	1.466531207	1.430301303
3.2473	1.466531207	1.430301303
3.2474	1.466531207	1.430301303
3.2475	1.466531207	1.430301303
3.2476	1.466531207	1.432032982
3.2477	1.466531207	1.432032982
3.2478	1.466531207	1.432032982
3.2479	1.466531207	1.432032982
3.248	1.466531207	1.432032982
3.2481	1.466531207	1.433815097
3.2482	1.466531207	1.433815097
3.2483	1.466531207	1.433815097
3.2484	1.466531207	1.433815097
3.2485	1.466531207	1.433815097
3.2486	1.466531207	1.435553414
3.2487	1.466531207	1.435553414
3.2488	1.466531207	1.435553414
3.2489	1.466531207	1.435553414
3.249	1.466531207	1.435553414
3.2491	1.466531207	1.437347208
3.2492	1.466531207	1.437347208
3.2493	1.466531207	1.437347208
3.2494	1.466531207	1.437347208
3.2495	1.466531207	1.437347208
3.2496	1.466531207	1.438820892
3.2497	1.466531207	1.438820892
3.2498	1.466531207	1.438820892
3.2499	1.466531207	1.438820892
3.25	1.466531207	1.438820892
3.2501	1.466531207	1.440099703
3.2502	1.466531207	1.440099703
3.2503	1.466531207	1.440099703
3.2504	1.466531207	1.440099703
3.2505	1.466531207	1.440099703
3.2506	1.466531207	1.441122653
3.2507	1.466531207	1.441122653
3.2508	1.466531207	1.441122653
3.2509	1.466531207	1.441122653
3.251	1.466531207	1.441122653
3.2511	1.466531207	1.442064807
3.2512	1.466531207	1.442064807
3.2513	1.466531207	1.442064807
3.2514	1.466531207	1.442064807
3.2515	1.466531207	1.442064807
3.2516	1.466531207	1.442665315
3.2517	1.466531207	1.442665315
3.2518	1.466531207	1.442665315
3.2519	1.466531207	1.442665315
3.252	1.466531207	1.442665315
3.2521	1.466531207	1.442890953
3.2522	1.466531207	1.442890953
3.2523	1.466531207	1.442890953
3.2524	1.466531207	1.442890953
3.2525	1.466531207	1.442890953
3.2526	1.466531207	1.442875372
3.2527	1.466531207	1.442875372
3.2528	1.466531207	1.442875372
3.2529	1.466531207	1.442875372
3.253	1.466531207	1.442875372
3.2531	1.466531207	1.442728108
3.2532	1.466531207	1.442728108
3.2533	1.466531207	1.442728108
3.2534	1.466531207	1.442728108
3.2535	1.466531207	1.442728108
3.2536	1.466531207	1.442465408
3.2537	1.466531207	1.442465408
3.2538	1.466531207	1.442465408
3.2539	1.466531207	1.442465408
3.254	1.466531207	1.442465408
3.2541	1.466531207	1.442179028
3.2542	1.466531207	1.442179028
3.2543	1.466531207	1.442179028
3.2544	1.466531207	1.442179028
3.2545	1.466531207	1.442179028
3.2546	1.466531207	1.441877745
3.2547	1.466531207	1.441877745
3.2548	1.466531207	1.441877745
3.2549	1.466531207	1.441877745
3.255	1.466531207	1.441877745
3.2551	1.466531207	1.44169091
3.2552	1.466531207	1.44169091
3.2553	1.466531207	1.44169091
3.2554	1.466531207	1.44169091
3.2555	1.466531207	1.44169091
3.2556	1.466531207	1.441585712
3.2557	1.466531207	1.441585712
3.2558	1.466531207	1.441585712
3.2559	1.466531207	1.441585712
3.256	1.466531207	1.441585712
3.2561	1.466531207	1.441579654
3.2562	1.466531207	1.441579654
3.2563	1.466531207	1.441579654
3.2564	1.466531207	1.441579654
3.2565	1.466531207	1.441579654
3.2566	1.466531207	1.441867472
3.2567	1.466531207	1.441867472
3.2568	1.466531207	1.441867472
3.2569	1.466531207	1.441867472
3.257	1.466531207	1.441867472
3.2571	1.466531207	1.442123896
3.2572	1.466531207	1.442123896
3.2573	1.466531207	1.442123896
3.2574	1.466531207	1.442123896
3.2575	1.466531207	1.442123896
3.2576	1.466531207	1.442065008
3.2577	1.466531207	1.442065008
3.2578	1.466531207	1.442065008
3.2579	1.466531207	1.442065008
3.258	1.466531207	1.442065008
3.2581	1.466531207	1.441494442
3.2582	1.466531207	1.441494442
3.2583	1.466531207	1.441494442
3.2584	1.466531207	1.441494442
3.2585	1.466531207	1.441494442
3.2586	1.466531207	1.44003496
3.2587	1.466531207	1.44003496
3.2588	1.466531207	1.44003496
3.2589	1.466531207	1.44003496
3.259	1.466531207	1.44003496
3.2591	1.466531207	1.438588049
3.2592	1.466531207	1.438588049
3.2593	1.466531207	1.438588049
3.2594	1.466531207	1.438588049
3.2595	1.466531207	1.438588049
3.2596	1.466531207	1.437146608
3.2597	1.466531207	1.437146608
3.2598	1.466531207	1.437146608
3.2599	1.466531207	1.437146608
3.26	1.466531207	1.437146608
3.2601	1.466531207	1.435783833
3.2602	1.466531207	1.435783833
3.2603	1.466531207	1.435783833
3.2604	1.466531207	1.435783833
3.2605	1.466531207	1.435783833
3.2606	1.466531207	1.434575303
3.2607	1.466531207	1.434575303
3.2608	1.466531207	1.434575303
3.2609	1.466531207	1.434575303
3.261	1.466531207	1.434575303
3.2611	1.466531207	1.433664007
3.2612	1.466531207	1.433664007
3.2613	1.466531207	1.433664007
3.2614	1.466531207	1.433664007
3.2615	1.466531207	1.433664007
3.2616	1.466531207	1.433027351
3.2617	1.466531207	1.433027351
3.2618	1.466531207	1.433027351
3.2619	1.466531207	1.433027351
3.262	1.466531207	1.433027351
3.2621	1.466531207	1.432725034
3.2622	1.466531207	1.432725034
3.2623	1.466531207	1.432725034
3.2624	1.466531207	1.432725034
3.2625	1.466531207	1.432725034
3.2626	1.466531207	1.433193228
3.2627	1.466531207	1.433193228
3.2628	1.466531207	1.433193228
3.2629	1.466531207	1.433193228
3.263	1.466531207	1.433193228
3.2631	1.466531207	1.434008077
3.2632	1.466531207	1.434008077
3.2633	1.466531207	1.434008077
3.2634	1.466531207	1.434008077
3.2635	1.466531207	1.434008077
3.2636	1.466531207	1.434817566
3.2637	1.466531207	1.434817566
3.2638	1.466531207	1.434817566
3.2639	1.466531207	1.434817566
3.264	1.466531207	1.434817566
3.2641	1.466531207	1.435471857
3.2642	1.466531207	1.435471857
3.2643	1.466531207	1.435471857
3.2644	1.466531207	1.435471857
3.2645	1.466531207	1.435471857
3.2646	1.466531207	1.435213517
3.2647	1.466531207	1.435213517
3.2648	1.466531207	1.435213517
3.2649	1.466531207	1.435213517
3.265	1.466531207	1.435213517
3.2651	1.466531207	1.434170234
3.2652	1.466531207	1.434170234
3.2653	1.466531207	1.434170234
3.2654	1.466531207	1.434170234
3.2655	1.466531207	1.434170234
3.2656	1.466531207	1.433216544
3.2657	1.466531207	1.433216544
3.2658	1.466531207	1.433216544
3.2659	1.466531207	1.433216544
3.266	1.466531207	1.433216544
3.2661	1.466531207	1.432245905
3.2662	1.466531207	1.432245905
3.2663	1.466531207	1.432245905
3.2664	1.466531207	1.432245905
3.2665	1.466531207	1.432245905
3.2666	1.466531207	1.431395543
3.2667	1.466531207	1.431395543
3.2668	1.466531207	1.431395543
3.2669	1.466531207	1.431395543
3.267	1.466531207	1.431395543
3.2671	1.466531207	1.430846365
3.2672	1.466531207	1.430846365
3.2673	1.466531207	1.430846365
3.2674	1.466531207	1.430846365
3.2675	1.466531207	1.430846365
3.2676	1.466531207	1.430604802
3.2677	1.466531207	1.430604802
3.2678	1.466531207	1.430604802
3.2679	1.466531207	1.430604802
3.268	1.466531207	1.430604802
3.2681	1.466531207	1.430888258
3.2682	1.466531207	1.430888258
3.2683	1.466531207	1.430888258
3.2684	1.466531207	1.430888258
3.2685	1.466531207	1.430888258
3.2686	1.466531207	1.431634077
3.2687	1.466531207	1.431634077
3.2688	1.466531207	1.431634077
3.2689	1.466531207	1.431634077
3.269	1.466531207	1.431634077
3.2691	1.466531207	1.432614377
3.2692	1.466531207	1.432614377
3.2693	1.466531207	1.432614377
3.2694	1.466531207	1.432614377
3.2695	1.466531207	1.432614377
3.2696	1.466531207	1.43387804
3.2697	1.466531207	1.43387804
3.2698	1.466531207	1.43387804
3.2699	1.466531207	1.43387804
3.27	1.466531207	1.43387804
3.2701	1.466531207	1.435177874
3.2702	1.466531207	1.435177874
3.2703	1.466531207	1.435177874
3.2704	1.466531207	1.435177874
3.2705	1.466531207	1.435177874
3.2706	1.466531207	1.435473544
3.2707	1.466531207	1.435473544
3.2708	1.466531207	1.435473544
3.2709	1.466531207	1.435473544
3.271	1.466531207	1.435473544
3.2711	1.466531207	1.434347989
3.2712	1.466531207	1.434347989
3.2713	1.466531207	1.434347989
3.2714	1.466531207	1.434347989
3.2715	1.466531207	1.434347989
3.2716	1.466531207	1.43199003
3.2717	1.466531207	1.43199003
3.2718	1.466531207	1.43199003
3.2719	1.466531207	1.43199003
3.272	1.466531207	1.43199003
3.2721	1.466531207	1.429430361
3.2722	1.466531207	1.429430361
3.2723	1.466531207	1.429430361
3.2724	1.466531207	1.429430361
3.2725	1.466531207	1.429430361
3.2726	1.466531207	1.427249081
3.2727	1.466531207	1.427249081
3.2728	1.466531207	1.427249081
3.2729	1.466531207	1.427249081
3.273	1.466531207	1.427249081
3.2731	1.466531207	1.425381416
3.2732	1.466531207	1.425381416
3.2733	1.466531207	1.425381416
3.2734	1.466531207	1.425381416
3.2735	1.466531207	1.425381416
3.2736	1.466531207	1.423948339
3.2737	1.466531207	1.423948339
3.2738	1.466531207	1.423948339
3.2739	1.466531207	1.423948339
3.274	1.466531207	1.423948339
3.2741	1.466531207	1.423203804
3.2742	1.466531207	1.423203804
3.2743	1.466531207	1.423203804
3.2744	1.466531207	1.423203804
3.2745	1.466531207	1.423203804
3.2746	1.466531207	1.4230503
3.2747	1.466531207	1.4230503
3.2748	1.466531207	1.4230503
3.2749	1.466531207	1.4230503
3.275	1.466531207	1.4230503
3.2751	1.466531207	1.423506878
3.2752	1.466531207	1.423506878
3.2753	1.466531207	1.423506878
3.2754	1.466531207	1.423506878
3.2755	1.466531207	1.423506878
3.2756	1.466531207	1.424835779
3.2757	1.466531207	1.424835779
3.2758	1.466531207	1.424835779
3.2759	1.466531207	1.424835779
3.276	1.466531207	1.424835779
3.2761	1.466531207	1.42631595
3.2762	1.466531207	1.42631595
3.2763	1.466531207	1.42631595
3.2764	1.466531207	1.42631595
3.2765	1.466531207	1.42631595
3.2766	1.466531207	1.42733696
3.2767	1.466531207	1.42733696
3.2768	1.466531207	1.42733696
3.2769	1.466531207	1.42733696
3.277	1.466531207	1.42733696
3.2771	1.466531207	1.427688193
3.2772	1.466531207	1.427688193
3.2773	1.466531207	1.427688193
3.2774	1.466531207	1.427688193
3.2775	1.466531207	1.427688193
3.2776	1.466531207	1.426098265
3.2777	1.466531207	1.426098265
3.2778	1.466531207	1.426098265
3.2779	1.466531207	1.426098265
3.278	1.466531207	1.426098265
3.2781	1.466531207	1.423268567
3.2782	1.466531207	1.423268567
3.2783	1.466531207	1.423268567
3.2784	1.466531207	1.423268567
3.2785	1.466531207	1.423268567
3.2786	1.466531207	1.420251902
3.2787	1.466531207	1.420251902
3.2788	1.466531207	1.420251902
3.2789	1.466531207	1.420251902
3.279	1.466531207	1.420251902
3.2791	1.466531207	1.417510947
3.2792	1.466531207	1.417510947
3.2793	1.466531207	1.417510947
3.2794	1.466531207	1.417510947
3.2795	1.466531207	1.417510947
3.2796	1.466531207	1.415177446
3.2797	1.466531207	1.415177446
3.2798	1.466531207	1.415177446
3.2799	1.466531207	1.415177446
3.28	1.466531207	1.415177446
3.2801	1.466531207	1.413464178
3.2802	1.466531207	1.413464178
3.2803	1.466531207	1.413464178
3.2804	1.466531207	1.413464178
3.2805	1.466531207	1.413464178
3.2806	1.466531207	1.412400555
3.2807	1.466531207	1.412400555
3.2808	1.466531207	1.412400555
3.2809	1.466531207	1.412400555
3.281	1.466531207	1.412400555
3.2811	1.466531207	1.412224314
3.2812	1.466531207	1.412224314
3.2813	1.466531207	1.412224314
3.2814	1.466531207	1.412224314
3.2815	1.466531207	1.412224314
3.2816	1.466531207	1.413230367
3.2817	1.466531207	1.413230367
3.2818	1.466531207	1.413230367
3.2819	1.466531207	1.413230367
3.282	1.466531207	1.413230367
3.2821	1.466531207	1.414981244
3.2822	1.466531207	1.414981244
3.2823	1.466531207	1.414981244
3.2824	1.466531207	1.414981244
3.2825	1.466531207	1.414981244
3.2826	1.466531207	1.417463999
3.2827	1.466531207	1.417463999
3.2828	1.466531207	1.417463999
3.2829	1.466531207	1.417463999
3.283	1.466531207	1.417463999
3.2831	1.466531207	1.420080595
3.2832	1.466531207	1.420080595
3.2833	1.466531207	1.420080595
3.2834	1.466531207	1.420080595
3.2835	1.466531207	1.420080595
3.2836	1.466531207	1.421500278
3.2837	1.466531207	1.421500278
3.2838	1.466531207	1.421500278
3.2839	1.466531207	1.421500278
3.284	1.466531207	1.421500278
3.2841	1.466531207	1.42131396
3.2842	1.466531207	1.42131396
3.2843	1.466531207	1.42131396
3.2844	1.466531207	1.42131396
3.2845	1.466531207	1.42131396
3.2846	1.466531207	1.419874573
3.2847	1.466531207	1.419874573
3.2848	1.466531207	1.419874573
3.2849	1.466531207	1.419874573
3.285	1.466531207	1.419874573
3.2851	1.466531207	1.417793463
3.2852	1.466531207	1.417793463
3.2853	1.466531207	1.417793463
3.2854	1.466531207	1.417793463
3.2855	1.466531207	1.417793463
3.2856	1.466531207	1.416294862
3.2857	1.466531207	1.416294862
3.2858	1.466531207	1.416294862
3.2859	1.466531207	1.416294862
3.286	1.466531207	1.416294862
3.2861	1.466531207	1.415441468
3.2862	1.466531207	1.415441468
3.2863	1.466531207	1.415441468
3.2864	1.466531207	1.415441468
3.2865	1.466531207	1.415441468
3.2866	1.466531207	1.415337274
3.2867	1.466531207	1.415337274
3.2868	1.466531207	1.415337274
3.2869	1.466531207	1.415337274
3.287	1.466531207	1.415337274
3.2871	1.466531207	1.416321449
3.2872	1.466531207	1.416321449
3.2873	1.466531207	1.416321449
3.2874	1.466531207	1.416321449
3.2875	1.466531207	1.416321449
3.2876	1.466531207	1.417921407
3.2877	1.466531207	1.417921407
3.2878	1.466531207	1.417921407
3.2879	1.466531207	1.417921407
3.288	1.466531207	1.417921407
3.2881	1.466531207	1.420299107
3.2882	1.466531207	1.420299107
3.2883	1.466531207	1.420299107
3.2884	1.466531207	1.420299107
3.2885	1.466531207	1.420299107
3.2886	1.466531207	1.423560929
3.2887	1.466531207	1.423560929
3.2888	1.466531207	1.423560929
3.2889	1.466531207	1.423560929
3.289	1.466531207	1.423560929
3.2891	1.466531207	1.427117604
3.2892	1.466531207	1.427117604
3.2893	1.466531207	1.427117604
3.2894	1.466531207	1.427117604
3.2895	1.466531207	1.427117604
3.2896	1.466531207	1.43042856
3.2897	1.466531207	1.43042856
3.2898	1.466531207	1.43042856
3.2899	1.466531207	1.43042856
3.29	1.466531207	1.43042856
3.2901	1.466531207	1.432864216
3.2902	1.466531207	1.432864216
3.2903	1.466531207	1.432864216
3.2904	1.466531207	1.432864216
3.2905	1.466531207	1.432864216
3.2906	1.466531207	1.432957322
3.2907	1.466531207	1.432957322
3.2908	1.466531207	1.432957322
3.2909	1.466531207	1.432957322
3.291	1.466531207	1.432957322
3.2911	1.466531207	1.431178327
3.2912	1.466531207	1.431178327
3.2913	1.466531207	1.431178327
3.2914	1.466531207	1.431178327
3.2915	1.466531207	1.431178327
3.2916	1.466531207	1.428159779
3.2917	1.466531207	1.428159779
3.2918	1.466531207	1.428159779
3.2919	1.466531207	1.428159779
3.292	1.466531207	1.428159779
3.2921	1.466531207	1.424581966
3.2922	1.466531207	1.424581966
3.2923	1.466531207	1.424581966
3.2924	1.466531207	1.424581966
3.2925	1.466531207	1.424581966
3.2926	1.466531207	1.421706844
3.2927	1.466531207	1.421706844
3.2928	1.466531207	1.421706844
3.2929	1.466531207	1.421706844
3.293	1.466531207	1.421706844
3.2931	1.466531207	1.419480613
3.2932	1.466531207	1.419480613
3.2933	1.466531207	1.419480613
3.2934	1.466531207	1.419480613
3.2935	1.466531207	1.419480613
3.2936	1.466531207	1.41804359
3.2937	1.466531207	1.41804359
3.2938	1.466531207	1.41804359
3.2939	1.466531207	1.41804359
3.294	1.466531207	1.41804359
3.2941	1.466531207	1.41772406
3.2942	1.466531207	1.41772406
3.2943	1.466531207	1.41772406
3.2944	1.466531207	1.41772406
3.2945	1.466531207	1.41772406
3.2946	1.466531207	1.418477064
3.2947	1.466531207	1.418477064
3.2948	1.466531207	1.418477064
3.2949	1.466531207	1.418477064
3.295	1.466531207	1.418477064
3.2951	1.466531207	1.420109482
3.2952	1.466531207	1.420109482
3.2953	1.466531207	1.420109482
3.2954	1.466531207	1.420109482
3.2955	1.466531207	1.420109482
3.2956	1.466531207	1.4226124
3.2957	1.466531207	1.4226124
3.2958	1.466531207	1.4226124
3.2959	1.466531207	1.4226124
3.296	1.466531207	1.4226124
3.2961	1.466531207	1.425350975
3.2962	1.466531207	1.425350975
3.2963	1.466531207	1.425350975
3.2964	1.466531207	1.425350975
3.2965	1.466531207	1.425350975
3.2966	1.466531207	1.427381312
3.2967	1.466531207	1.427381312
3.2968	1.466531207	1.427381312
3.2969	1.466531207	1.427381312
3.297	1.466531207	1.427381312
3.2971	1.466531207	1.427978527
3.2972	1.466531207	1.427978527
3.2973	1.466531207	1.427978527
3.2974	1.466531207	1.427978527
3.2975	1.466531207	1.427978527
3.2976	1.466531207	1.426444278
3.2977	1.466531207	1.426444278
3.2978	1.466531207	1.426444278
3.2979	1.466531207	1.426444278
3.298	1.466531207	1.426444278
3.2981	1.466531207	1.423254284
3.2982	1.466531207	1.423254284
3.2983	1.466531207	1.423254284
3.2984	1.466531207	1.423254284
3.2985	1.466531207	1.423254284
3.2986	1.466531207	1.419184384
3.2987	1.466531207	1.419184384
3.2988	1.466531207	1.419184384
3.2989	1.466531207	1.419184384
3.299	1.466531207	1.419184384
3.2991	1.466531207	1.414926133
3.2992	1.466531207	1.414926133
3.2993	1.466531207	1.414926133
3.2994	1.466531207	1.414926133
3.2995	1.466531207	1.414926133
3.2996	1.466531207	1.41185702
3.2997	1.466531207	1.41185702
3.2998	1.466531207	1.41185702
3.2999	1.466531207	1.41185702
3.3	1.466531207	1.41185702
3.3001	1.466531207	1.409998247
3.3002	1.466531207	1.409998247
3.3003	1.466531207	1.409998247
3.3004	1.466531207	1.409998247
3.3005	1.466531207	1.409998247
3.3006	1.466531207	1.409386536
3.3007	1.466531207	1.409386536
3.3008	1.466531207	1.409386536
3.3009	1.466531207	1.409386536
3.301	1.466531207	1.409386536
3.3011	1.466531207	1.41027901
3.3012	1.466531207	1.41027901
3.3013	1.466531207	1.41027901
3.3014	1.466531207	1.41027901
3.3015	1.466531207	1.41027901
3.3016	1.466531207	1.412744589
3.3017	1.466531207	1.412744589
3.3018	1.466531207	1.412744589
3.3019	1.466531207	1.412744589
3.302	1.466531207	1.412744589
3.3021	1.466531207	1.416240367
3.3022	1.466531207	1.416240367
3.3023	1.466531207	1.416240367
3.3024	1.466531207	1.416240367
3.3025	1.466531207	1.416240367
3.3026	1.466531207	1.420520539
3.3027	1.466531207	1.420520539
3.3028	1.466531207	1.420520539
3.3029	1.466531207	1.420520539
3.303	1.466531207	1.420520539
3.3031	1.466531207	1.424835705
3.3032	1.466531207	1.424835705
3.3033	1.466531207	1.424835705
3.3034	1.466531207	1.424835705
3.3035	1.466531207	1.424835705
3.3036	1.466531207	1.427972752
3.3037	1.466531207	1.427972752
3.3038	1.466531207	1.427972752
3.3039	1.466531207	1.427972752
3.304	1.466531207	1.427972752
3.3041	1.466531207	1.429587286
3.3042	1.466531207	1.429587286
3.3043	1.466531207	1.429587286
3.3044	1.466531207	1.429587286
3.3045	1.466531207	1.429587286
3.3046	1.466531207	1.429457841
3.3047	1.466531207	1.429457841
3.3048	1.466531207	1.429457841
3.3049	1.466531207	1.429457841
3.305	1.466531207	1.429457841
3.3051	1.466531207	1.427904205
3.3052	1.466531207	1.427904205
3.3053	1.466531207	1.427904205
3.3054	1.466531207	1.427904205
3.3055	1.466531207	1.427904205
3.3056	1.466531207	1.425639968
3.3057	1.466531207	1.425639968
3.3058	1.466531207	1.425639968
3.3059	1.466531207	1.425639968
3.306	1.466531207	1.425639968
3.3061	1.466531207	1.423412201
3.3062	1.466531207	1.423412201
3.3063	1.466531207	1.423412201
3.3064	1.466531207	1.423412201
3.3065	1.466531207	1.423412201
3.3066	1.466531207	1.422056537
3.3067	1.466531207	1.422056537
3.3068	1.466531207	1.422056537
3.3069	1.466531207	1.422056537
3.307	1.466531207	1.422056537
3.3071	1.466531207	1.421664244
3.3072	1.466531207	1.421664244
3.3073	1.466531207	1.421664244
3.3074	1.466531207	1.421664244
3.3075	1.466531207	1.421664244
3.3076	1.466531207	1.422230021
3.3077	1.466531207	1.422230021
3.3078	1.466531207	1.422230021
3.3079	1.466531207	1.422230021
3.308	1.466531207	1.422230021
3.3081	1.466531207	1.423992799
3.3082	1.466531207	1.423992799
3.3083	1.466531207	1.423992799
3.3084	1.466531207	1.423992799
3.3085	1.466531207	1.423992799
3.3086	1.466531207	1.427044438
3.3087	1.466531207	1.427044438
3.3088	1.466531207	1.427044438
3.3089	1.466531207	1.427044438
3.309	1.466531207	1.427044438
3.3091	1.466531207	1.430986355
3.3092	1.466531207	1.430986355
3.3093	1.466531207	1.430986355
3.3094	1.466531207	1.430986355
3.3095	1.466531207	1.430986355
3.3096	1.466531207	1.435220379
3.3097	1.466531207	1.435220379
3.3098	1.466531207	1.435220379
3.3099	1.466531207	1.435220379
3.31	1.466531207	1.435220379
3.3101	1.466531207	1.438951291
3.3102	1.466531207	1.438951291
3.3103	1.466531207	1.438951291
3.3104	1.466531207	1.438951291
3.3105	1.466531207	1.438951291
3.3106	1.466531207	1.440917761
3.3107	1.466531207	1.440917761
3.3108	1.466531207	1.440917761
3.3109	1.466531207	1.440917761
3.311	1.466531207	1.440917761
3.3111	1.466531207	1.441210429
3.3112	1.466531207	1.441210429
3.3113	1.466531207	1.441210429
3.3114	1.466531207	1.441210429
3.3115	1.466531207	1.441210429
3.3116	1.466531207	1.439587717
3.3117	1.466531207	1.439587717
3.3118	1.466531207	1.439587717
3.3119	1.466531207	1.439587717
3.312	1.466531207	1.439587717
3.3121	1.466531207	1.436319234
3.3122	1.466531207	1.436319234
3.3123	1.466531207	1.436319234
3.3124	1.466531207	1.436319234
3.3125	1.466531207	1.436319234
3.3126	1.466531207	1.432147398
3.3127	1.466531207	1.432147398
3.3128	1.466531207	1.432147398
3.3129	1.466531207	1.432147398
3.313	1.466531207	1.432147398
3.3131	1.466531207	1.427776966
3.3132	1.466531207	1.427776966
3.3133	1.466531207	1.427776966
3.3134	1.466531207	1.427776966
3.3135	1.466531207	1.427776966
3.3136	1.466531207	1.424493163
3.3137	1.466531207	1.424493163
3.3138	1.466531207	1.424493163
3.3139	1.466531207	1.424493163
3.314	1.466531207	1.424493163
3.3141	1.466531207	1.422405495
3.3142	1.466531207	1.422405495
3.3143	1.466531207	1.422405495
3.3144	1.466531207	1.422405495
3.3145	1.466531207	1.422405495
3.3146	1.466531207	1.421583249
3.3147	1.466531207	1.421583249
3.3148	1.466531207	1.421583249
3.3149	1.466531207	1.421583249
3.315	1.466531207	1.421583249
3.3151	1.466531207	1.422116187
3.3152	1.466531207	1.422116187
3.3153	1.466531207	1.422116187
3.3154	1.466531207	1.422116187
3.3155	1.466531207	1.422116187
3.3156	1.466531207	1.424092941
3.3157	1.466531207	1.424092941
3.3158	1.466531207	1.424092941
3.3159	1.466531207	1.424092941
3.316	1.466531207	1.424092941
3.3161	1.466531207	1.427199876
3.3162	1.466531207	1.427199876
3.3163	1.466531207	1.427199876
3.3164	1.466531207	1.427199876
3.3165	1.466531207	1.427199876
3.3166	1.466531207	1.430622488
3.3167	1.466531207	1.430622488
3.3168	1.466531207	1.430622488
3.3169	1.466531207	1.430622488
3.317	1.466531207	1.430622488
3.3171	1.466531207	1.433511391
3.3172	1.466531207	1.433511391
3.3173	1.466531207	1.433511391
3.3174	1.466531207	1.433511391
3.3175	1.466531207	1.433511391
3.3176	1.466531207	1.435038902
3.3177	1.466531207	1.435038902
3.3178	1.466531207	1.435038902
3.3179	1.466531207	1.435038902
3.318	1.466531207	1.435038902
3.3181	1.466531207	1.43532667
3.3182	1.466531207	1.43532667
3.3183	1.466531207	1.43532667
3.3184	1.466531207	1.43532667
3.3185	1.466531207	1.43532667
3.3186	1.466531207	1.434076067
3.3187	1.466531207	1.434076067
3.3188	1.466531207	1.434076067
3.3189	1.466531207	1.434076067
3.319	1.466531207	1.434076067
3.3191	1.466531207	1.431622022
3.3192	1.466531207	1.431622022
3.3193	1.466531207	1.431622022
3.3194	1.466531207	1.431622022
3.3195	1.466531207	1.431622022
3.3196	1.466531207	1.428407529
3.3197	1.466531207	1.428407529
3.3198	1.466531207	1.428407529
3.3199	1.466531207	1.428407529
3.32	1.466531207	1.428407529
3.3201	1.466531207	1.425071814
3.3202	1.466531207	1.425071814
3.3203	1.466531207	1.425071814
3.3204	1.466531207	1.425071814
3.3205	1.466531207	1.425071814
3.3206	1.466531207	1.422677068
3.3207	1.466531207	1.422677068
3.3208	1.466531207	1.422677068
3.3209	1.466531207	1.422677068
3.321	1.466531207	1.422677068
3.3211	1.466531207	1.421927852
3.3212	1.466531207	1.421927852
3.3213	1.466531207	1.421927852
3.3214	1.466531207	1.421927852
3.3215	1.466531207	1.421927852
3.3216	1.466531207	1.422700764
3.3217	1.466531207	1.422700764
3.3218	1.466531207	1.422700764
3.3219	1.466531207	1.422700764
3.322	1.466531207	1.422700764
3.3221	1.466531207	1.425061539
3.3222	1.466531207	1.425061539
3.3223	1.466531207	1.425061539
3.3224	1.466531207	1.425061539
3.3225	1.466531207	1.425061539
3.3226	1.466531207	1.429014463
3.3227	1.466531207	1.429014463
3.3228	1.466531207	1.429014463
3.3229	1.466531207	1.429014463
3.323	1.466531207	1.429014463
3.3231	1.466531207	1.43429177
3.3232	1.466531207	1.43429177
3.3233	1.466531207	1.43429177
3.3234	1.466531207	1.43429177
3.3235	1.466531207	1.43429177
3.3236	1.466531207	1.439947538
3.3237	1.466531207	1.439947538
3.3238	1.466531207	1.439947538
3.3239	1.466531207	1.439947538
3.324	1.466531207	1.439947538
3.3241	1.466531207	1.445217997
3.3242	1.466531207	1.445217997
3.3243	1.466531207	1.445217997
3.3244	1.466531207	1.445217997
3.3245	1.466531207	1.445217997
3.3246	1.466531207	1.448777258
3.3247	1.466531207	1.448777258
3.3248	1.466531207	1.448777258
3.3249	1.466531207	1.448777258
3.325	1.466531207	1.448777258
3.3251	1.466531207	1.450714878
3.3252	1.466531207	1.450714878
3.3253	1.466531207	1.450714878
3.3254	1.466531207	1.450714878
3.3255	1.466531207	1.450714878
3.3256	1.466531207	1.450735839
3.3257	1.466531207	1.450735839
3.3258	1.466531207	1.450735839
3.3259	1.466531207	1.450735839
3.326	1.466531207	1.450735839
3.3261	1.466531207	1.449330012
3.3262	1.466531207	1.449330012
3.3263	1.466531207	1.449330012
3.3264	1.466531207	1.449330012
3.3265	1.466531207	1.449330012
3.3266	1.466531207	1.446576486
3.3267	1.466531207	1.446576486
3.3268	1.466531207	1.446576486
3.3269	1.466531207	1.446576486
3.327	1.466531207	1.446576486
3.3271	1.466531207	1.443061799
3.3272	1.466531207	1.443061799
3.3273	1.466531207	1.443061799
3.3274	1.466531207	1.443061799
3.3275	1.466531207	1.443061799
3.3276	1.466531207	1.439695825
3.3277	1.466531207	1.439695825
3.3278	1.466531207	1.439695825
3.3279	1.466531207	1.439695825
3.328	1.466531207	1.439695825
3.3281	1.466531207	1.437419155
3.3282	1.466531207	1.437419155
3.3283	1.466531207	1.437419155
3.3284	1.466531207	1.437419155
3.3285	1.466531207	1.437419155
3.3286	1.466531207	1.436735069
3.3287	1.466531207	1.436735069
3.3288	1.466531207	1.436735069
3.3289	1.466531207	1.436735069
3.329	1.466531207	1.436735069
3.3291	1.466531207	1.437461585
3.3292	1.466531207	1.437461585
3.3293	1.466531207	1.437461585
